AOP	AOP name	Event	Level of Organisation	Event Action	Action
Aop:160	Ionotropic gamma-aminobutyric acid receptor activation mediated neurotransmission inhibition leading to mortality	Event:1014	Tissue	Induction	increased object quality
Aop:160	Ionotropic gamma-aminobutyric acid receptor activation mediated neurotransmission inhibition leading to mortality	Event:1016	Individual	Inhibition	decreased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1018	Molecular	Activation	increased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:351	Individual	Increased	increased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:761	Cellular	Increased	increased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1012	Cellular	Increased	increased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1015	Cellular	Increased	decreased process quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1019	Tissue	Induction	increased object quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1019	Tissue	Induction	increased object quality
Aop:161	Glutamate-gated chloride channel activation leading to neurotransmission inhibition associated mortality	Event:1016	Individual	Inhibition	decreased process quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1020	Cellular	Increased	increased process quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1021	Cellular	Increased	increased process quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1022	Tissue	Decreased	decreased object quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1022	Tissue	Decreased	decreased concentration
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1023	Tissue	Increased	increased object quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1023	Tissue	Increased	increased concentration
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1024	Cellular	Increased	increased object quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1024	Cellular	Increased	increased object quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1025	Tissue	Increased	increased process quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1026	Tissue	Increased Apoptosis	increased object quality
Aop:162	Enhanced hepatic clearance of thyroid hormones leading to thyroid follicular cell adenomas and carcinomas (in rat and mouse)	Event:1026	Tissue	Increased Apoptosis	increased object quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1028	Molecular	Activation of specific nuclear receptors	decreased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1029	Cellular	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1032	Cellular	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1033	Cellular	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1034	Cellular	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1035	Tissue	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1036	Tissue	Increased	increased process quality
Aop:163	"PPARgamma activation leading to sarcomas in rats, mice, and hamsters"	Event:1037	Tissue	Increased	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1038	Molecular	Activation	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1039	Molecular	Increased activity	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1040	Tissue	relaxation	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1042	Cellular	Proliferation/Clonal Expansion	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1043	Cellular	Hypertrophy/hyperplasia	increased process quality
Aop:164	Beta-2 adrenergic agonist activity leading to mesovarian leiomyomas in the rat and mouse	Event:1044	Tissue	Promotion	increased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1045	Tissue	Decreased	decreased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1045	Tissue	Decreased	decreased concentration
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1046	Molecular	Suppression	decreased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1047	Cellular	Increased	decreased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1049	Cellular	Increased	decreased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1050	Cellular	Increased	decreased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1051	Cellular	Hyperplasia	increased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1052	Tissue	Hyperplasia	increased process quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1053	Tissue	Promotion	increased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1053	Tissue	Promotion	increased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1054	Cellular	Promotion	increased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1054	Cellular	Promotion	increased object quality
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1056	Tissue	Decrease	decreased object quality 
Aop:165	Antiestrogen activity leading to ovarian adenomas and granular cell tumors in the mouse	Event:1056	Tissue	Decrease	decreased concentration
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1057	Molecular	Increased	decreased process quality
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1058	Organ	Decreased	decreased amount
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1059	Organ	Increased	occurrence
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1060	Cellular	Alteration	deviation(from_normal)
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1061	Tissue	prolonged	increased object quality
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1061	Tissue	prolonged	increased object quality
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1062	Cellular	Increased	increased object quality
Aop:166	PPARalpha activation leading to pancreatic acinar tumors in the rat and mouse	Event:1063	Organ	Increased	increased object quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1064	Molecular	prepubertal increase	decreased process quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1065	Molecular	Activation	increased process quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1066	Cellular	Promotion	increased process quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1067	Cellular	Proliferation/Clonal Expansion	increased process quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1068	Tissue	squamous metaplasia	deformed
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1069	Cellular	Increased	increased process quality
Aop:167	Early-life estrogen receptor activity leading to endometrial carcinoma in the mouse.	Event:1070	Tissue	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1071	Cellular	Decreased	decreased process quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1072	Cellular	Decreased	decreased process quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1074	Individual	interruption	disrupted
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1075	Individual	prolonged	delayed
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1076	Organ	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1076	Organ	Increased	increased concentration
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1077	Tissue	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1077	Tissue	Increased	increased concentration
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1078	Tissue	Hyperplasia	increased process quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1079	Tissue	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1079	Tissue	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1079	Tissue	Increased	increased object quality
Aop:168	GnRH pulse disruption leading to mammary adenomas and carcinomas in the SD rat.	Event:1080	Individual	Increased	increased object quality
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1071	Cellular	Decreased	decreased process quality
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1072	Cellular	Decreased	decreased process quality
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1075	Individual	prolonged	delayed
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1074	Individual	interruption	disrupted
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1076	Organ	Increased	increased object quality
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1076	Organ	Increased	increased concentration
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1081	Cellular	Increased	increased process quality
Aop:169	GnRH pulse disruption leading to pituitary adenomas and carcinomas in the SD rat.	Event:1082	Tissue	Increased	increased object quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1083	Cellular	Decreased	increased process quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1084	Tissue	Increased	increased object quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1085	Tissue	Increased	increased process quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1080	Individual	Increased	increased object quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1079	Tissue	Increased	increased object quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1079	Tissue	Increased	increased object quality
Aop:170	Anti-dopaminergic activity leading to mammary adenomas and carcinomas in the rat	Event:1079	Tissue	Increased	increased object quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1086	Cellular	persistent	increased process quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1087	Cellular	Increased	increased process quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1088	Cellular	Increased	increased object quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1032	Cellular	Increased	increased process quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1089	Cellular	Increased	increased process quality
Aop:171	Chronic cytotoxicity of the serous membrane leading to pleural/peritoneal mesotheliomas in the rat.	Event:1090	Tissue	Increased	increased object quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:279	Molecular	Inhibition	decreased process quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:277	Molecular	Decreased	decreased process quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:281	Tissue	Decreased	decreased concentration
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	increased object quality
Aop:175	Thyroperoxidase inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	increased object quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:424	Molecular	Inhibition	decreased process quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:425	Cellular	Decreased	decreased process quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:277	Molecular	Decreased	decreased process quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:281	Tissue	Decreased	decreased concentration
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	increased object quality
Aop:176	Sodium Iodide Symporter (NIS) Inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	increased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1104	Tissue	Decreased	decreased concentration
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1104	Tissue	Decreased	decreased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1105	Tissue	Occurrence	occurrence
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1097	Tissue	Occurrence	occurrence
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1098	Tissue	Increased	increased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1098	Tissue	Increased	increased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:351	Individual	Increased	increased process quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:361	Population	Decline	decreased rate
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1103	Molecular	Inhibition	decreased process quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1106	Organ	Occurrence	increased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1088	Cellular	Increased	increased process quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1096	Tissue	Increased	increased object quality
Aop:177	Cyclooxygenase 1 (COX1) inhibition leading to renal failure and mortality	Event:1102	Tissue	Occurrence	increased object quality
Aop:178	Nicotinic acetylcholine receptor activation contributes to mitochondrial dysfunction and leads to colony loss/failure	Event:559	Molecular	Activation	increased process quality
Aop:178	Nicotinic acetylcholine receptor activation contributes to mitochondrial dysfunction and leads to colony loss/failure	Event:177	Cellular	N/A	damage
Aop:178	Nicotinic acetylcholine receptor activation contributes to mitochondrial dysfunction and leads to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:178	Nicotinic acetylcholine receptor activation contributes to mitochondrial dysfunction and leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:179	Varroa mite infestation increases virus levels leading to colony loss/failure	Event:1109	Individual	Increased	increased object quality
Aop:179	Varroa mite infestation increases virus levels leading to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:179	Varroa mite infestation increases virus levels leading to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:180	Varroa mite infestation contributes to abnormal foraging leading to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:180	Varroa mite infestation contributes to abnormal foraging leading to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:180	Varroa mite infestation contributes to abnormal foraging leading to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:181	Weather event contributes to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:181	Weather event contributes to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:182	Weather event contributes abnormal foraging leading to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:182	Weather event contributes abnormal foraging leading to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:182	Weather event contributes abnormal foraging leading to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:183	Nosema infection increases energetic demands leading to colony loss/failure	Event:1110	Individual	Increased	increased process quality
Aop:183	Nosema infection increases energetic demands leading to colony loss/failure	Event:1110	Individual	Increased	increased process quality
Aop:183	Nosema infection increases energetic demands leading to colony loss/failure	Event:560	Individual	Abnormal	deviation(from_normal)
Aop:183	Nosema infection increases energetic demands leading to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:183	Nosema infection increases energetic demands leading to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:184	Nosema infection causes abnormal role change that leads to colony loss/failure	Event:1108	Population	Abnormal	abnormal
Aop:184	Nosema infection causes abnormal role change that leads to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:184	Nosema infection causes abnormal role change that leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:185	Queen egg-laying decrease leads to colony loss/failure	Event:1107	Population	Weakened	increased process quality
Aop:185	Queen egg-laying decrease leads to colony loss/failure	Event:563	Population	Loss/Failure	increased process quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:1114	Molecular	Unknown	
Aop:186	unknown MIE leading to renal failure and mortality	Event:1115	Cellular	Increased	increased object quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:1088	Cellular	Increased	increased object quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:1097	Tissue	Occurrence	occurrence
Aop:186	unknown MIE leading to renal failure and mortality	Event:1098	Tissue	Increased	increased object quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:1098	Tissue	Increased	increased object quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:1106	Organ	Occurrence	increased object quality
Aop:186	unknown MIE leading to renal failure and mortality	Event:351	Individual	Increased	increased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1122	Tissue	Under carboxylated clotting factors will not assemble on cell surfaces to form clot	deviation(from_normal)
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1130	Organ	Failure in vascular repair mechanisms	increased object quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1130	Organ	Failure in vascular repair mechanisms	deviation(from_normal)
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1131	Molecular	"Failure in gamma-glutamyl carboxylation of clotting factors II, VII, IX and X"	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1131	Molecular	"Failure in gamma-glutamyl carboxylation of clotting factors II, VII, IX and X"	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1131	Molecular	"Failure in gamma-glutamyl carboxylation of clotting factors II, VII, IX and X"	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1131	Molecular	"Failure in gamma-glutamyl carboxylation of clotting factors II, VII, IX and X"	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1132	Cellular	Blood loss and development of anemia	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1132	Cellular	Blood loss and development of anemia	deviation(from_normal)
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1132	Cellular	Blood loss and development of anemia	pathological
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1133	Tissue	Hemostasis	decreased object quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1133	Tissue	Hemostasis	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1134	Molecular	Irreversible inhibition of hepatic VKOR by binding of AR at tyrosine 139	deviation(from_normal)
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1134	Molecular	Irreversible inhibition of hepatic VKOR by binding of AR at tyrosine 139	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1134	Molecular	Irreversible inhibition of hepatic VKOR by binding of AR at tyrosine 139	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1135	Tissue	Reduced fitness or even mortality	
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1135	Tissue	Reduced fitness or even mortality	
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1135	Tissue	Reduced fitness or even mortality	non-functional
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1135	Tissue	Reduced fitness or even mortality	decreased object quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1135	Tissue	Reduced fitness or even mortality	increased object quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1136	Population	Impaired recruitment	decreased rate
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1138	Molecular	Uncoupling of oxidative phosphorylation	decreased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1138	Molecular	Uncoupling of oxidative phosphorylation	increased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1151	Individual	Osteoporosis and vascular calcification	increased object quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1151	Individual	Osteoporosis and vascular calcification	increased process quality
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1169	Molecular	Anticoagulant rodenticide interferes with carboxylation of Gla proteins in bone	deviation(from_normal)
Aop:187	Anticoagulant rodenticide inhibition of vitamin K epoxide reductase resulting coagulopathy and hemorrhage	Event:1169	Molecular	Anticoagulant rodenticide interferes with carboxylation of Gla proteins in bone	decreased process quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1152	Molecular	Inhibition	decreased process quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:425	Cellular	Decreased	decreased process quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:277	Molecular	Decreased	decreased process quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased object quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased concentration
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	increased object quality
Aop:188	Iodotyrosine deiodinase (IYD) inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1009	Molecular	Inhibition	decreased process quality
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased concentration
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1003	Cellular	Decreased	decreased object quality
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1003	Cellular	Decreased	decreased concentration
Aop:189	Type I iodothyronine deiodinase (DIO1) inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:190	Type II iodothyronine deiodinase (DIO2) inhibition leading to altered amphibian metamorphosis	Event:1002	Molecular	Inhibition	decreased process quality
Aop:190	Type II iodothyronine deiodinase (DIO2) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:190	Type II iodothyronine deiodinase (DIO2) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:190	Type II iodothyronine deiodinase (DIO2) inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:191	Type III iodotyrosine deiodinase (DIO3) inhibition leading to altered amphibian metamorphosis	Event:1153	Molecular	Inhibition	decreased process quality
Aop:191	Type III iodotyrosine deiodinase (DIO3) inhibition leading to altered amphibian metamorphosis	Event:1154	Tissue	Increased	decreased object quality
Aop:191	Type III iodotyrosine deiodinase (DIO3) inhibition leading to altered amphibian metamorphosis	Event:1154	Tissue	Increased	decreased object quality
Aop:191	Type III iodotyrosine deiodinase (DIO3) inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
